rank_test_score,std_test_score,param_svm__C,param_svm__max_iter,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
33,0.0018152506240612107,1,1000,0.5952488899230957,0.010191017070552569,0.01907792091369629,0.0010933353084663438,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,500000,0.6154895782470703,0.017462268028009542,0.019928693771362305,0.0009786065114937377,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
41,0.002803027523376979,1e-05,500000,0.20728120803833008,0.007454659127823978,0.02058558464050293,0.00047787018933536133,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,5000000,0.21155061721801757,0.003488722038350375,0.022046422958374022,0.003065810981502307,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,10000,0.21491737365722657,0.0033078520492637216,0.023314714431762695,0.002030073275298685,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,1000000,0.21494808197021484,0.008561562914859702,0.021427631378173828,0.001866048524175947,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,5000,0.21883816719055177,0.0037051391688212856,0.02239527702331543,0.0010466554181157355,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,50000,0.21934471130371094,0.010771907284103946,0.02075204849243164,0.001549571401294034,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,1000,0.22833466529846191,0.0036499499200069257,0.022552633285522462,0.0005438641999402097,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
41,0.002803027523376979,1e-05,100000,0.2316216468811035,0.014035983346538097,0.021439504623413087,0.0012729548303737556,0.9386992636657114,0.9420363451703,0.9415648010446516,0.9345255368543238,0.9371009866511898
